2017-10-04 08:43:49,267 INFO 87, 4083
2017-10-04 08:44:49,272 INFO 88, 4080
2017-10-04 08:45:49,277 INFO 89, 4090
2017-10-04 08:46:49,380 INFO 89, 4073
2017-10-04 08:47:49,385 INFO 89, 4090
2017-10-04 08:48:49,390 INFO 89, 4087
2017-10-04 08:49:49,395 INFO 89, 4104
2017-10-04 08:50:49,400 INFO 91, 4097
2017-10-04 08:51:49,405 INFO 91, 4097
2017-10-04 08:52:49,410 INFO 91, 4110
2017-10-04 08:53:49,514 INFO 93, 4110
2017-10-04 08:54:49,519 INFO 93, 4128
2017-10-04 08:55:49,524 INFO 94, 4141
2017-10-04 08:56:49,529 INFO 94, 4131
2017-10-04 08:57:49,632 INFO 96, 4148
2017-10-04 08:58:49,638 INFO 94, 4131
2017-10-04 08:59:49,643 INFO 94, 4155
2017-10-04 09:00:49,648 INFO 94, 4166
2017-10-04 09:01:49,653 INFO 96, 4162
2017-10-04 09:02:49,659 INFO 99, 4162
2017-10-04 09:03:49,664 INFO 96, 4180
2017-10-04 09:04:49,719 INFO 98, 4159
2017-10-04 09:05:49,724 INFO 98, 4183
2017-10-04 09:06:49,778 INFO 99, 4187
2017-10-04 09:07:49,881 INFO 98, 4159
2017-10-04 09:08:49,887 INFO 100, 4190
2017-10-04 09:09:49,895 INFO 95, 4159
2017-10-04 09:10:49,903 INFO 98, 4176
2017-10-04 09:11:49,963 INFO 99, 4173
2017-10-04 09:12:49,968 INFO 99, 4173
2017-10-04 09:13:49,976 INFO 100, 4180
2017-10-04 09:14:49,982 INFO 98, 4166
2017-10-04 09:15:50,023 INFO 99, 4173
2017-10-04 09:16:50,028 INFO 99, 4173
2017-10-04 09:17:50,033 INFO 98, 4166
2017-10-04 09:18:50,129 INFO 99, 4173
2017-10-04 09:19:50,143 INFO 99, 4169
2017-10-04 09:20:50,198 INFO 100, 4176
2017-10-04 09:21:50,206 INFO 99, 4173
2017-10-04 09:22:50,216 INFO 100, 4180
2017-10-04 09:23:50,221 INFO 98, 4166
2017-10-04 09:24:50,230 INFO 99, 4169
2017-10-04 09:25:50,289 INFO 98, 4166
2017-10-04 09:26:50,293 INFO 98, 4166
2017-10-04 09:27:50,299 INFO 99, 4169
2017-10-04 09:28:50,359 INFO 99, 4169
2017-10-04 09:29:50,364 INFO 99, 4169
2017-10-04 09:30:50,369 INFO 98, 4159
2017-10-04 09:31:50,423 INFO 99, 4173
2017-10-04 09:32:50,429 INFO 100, 4176
2017-10-04 09:33:50,434 INFO 98, 4162
2017-10-04 09:34:50,488 INFO 99, 4173
2017-10-04 09:35:50,493 INFO 99, 4173
2017-10-04 09:36:50,549 INFO 96, 4145
2017-10-04 09:37:50,603 INFO 99, 4155
2017-10-04 09:38:50,608 INFO 99, 4166
2017-10-04 09:39:50,613 INFO 99, 4176
2017-10-04 09:40:50,618 INFO 99, 4166
2017-10-04 09:41:50,623 INFO 99, 4159
2017-10-04 09:42:50,727 INFO 98, 4162
2017-10-04 09:43:50,732 INFO 98, 4176
2017-10-04 09:44:50,786 INFO 97, 4176
2017-10-04 09:45:50,792 INFO 99, 4169
2017-10-04 09:46:50,797 INFO 83, 4057
2017-10-04 09:47:50,802 INFO 82, 4050
2017-10-04 09:48:50,807 INFO 83, 4037
2017-10-04 09:49:50,861 INFO 83, 4034
2017-10-04 09:50:50,866 INFO 80, 4027
2017-10-04 09:51:50,971 INFO 82, 4027
2017-10-04 09:52:50,976 INFO 82, 4017
2017-10-04 09:53:50,981 INFO 81, 4017
2017-10-04 09:54:51,036 INFO 81, 4011
2017-10-04 09:55:51,041 INFO 80, 4007
2017-10-04 09:56:51,046 INFO 81, 4007
2017-10-04 09:57:51,051 INFO 79, 4007
2017-10-04 09:58:51,106 INFO 78, 3998
2017-10-04 09:59:51,209 INFO 78, 3988
2017-10-04 10:00:51,214 INFO 78, 3988
2017-10-04 10:01:51,219 INFO 77, 3991
2017-10-04 10:02:51,224 INFO 76, 3982
2017-10-04 10:03:51,229 INFO 75, 3972
2017-10-04 10:04:51,285 INFO 76, 3953
2017-10-04 10:05:51,290 INFO 75, 3972
2017-10-04 10:06:51,295 INFO 75, 3969
2017-10-04 10:07:51,349 INFO 75, 3969
2017-10-04 10:08:51,354 INFO 75, 3966
2017-10-04 10:09:51,360 INFO 73, 3959
2017-10-04 10:10:51,414 INFO 73, 3963
2017-10-04 10:11:51,468 INFO 72, 3953
2017-10-04 10:12:51,473 INFO 70, 3956
2017-10-04 10:13:51,528 INFO 71, 3950
2017-10-04 10:14:51,533 INFO 72, 3941
2017-10-04 10:15:51,538 INFO 71, 3947
2017-10-04 10:16:51,543 INFO 69, 3944
2017-10-04 10:17:51,548 INFO 69, 3937
2017-10-04 10:18:51,604 INFO 70, 3934
2017-10-04 10:19:51,609 INFO 69, 3928
2017-10-04 10:20:51,614 INFO 66, 3925
2017-10-04 10:21:51,671 INFO 66, 3928
2017-10-04 10:22:51,725 INFO 65, 3916
2017-10-04 10:23:51,780 INFO 65, 3906
2017-10-04 10:24:51,785 INFO 64, 3909
2017-10-04 10:25:51,839 INFO 64, 4024
